user_id,blockcode,position,trial_type,block,trialnum,rt,response,site,stim_id,face_sex,face_type,target,correct,mean_rt,sd_rt,n_correct
506,real_b,topright,diff,b,10,564,18,VU,wfd8,f,disfigured,circle,1,532.2666666666667,59.98878683099488,45
506,real_b,bottomleft,diff,b,11,528,23,VU,wmd6,m,disfigured,square,1,532.2666666666667,59.98878683099488,45
506,real_b,topleft,diff,b,13,586,18,VU,wmn6,m,typical,circle,1,532.2666666666667,59.98878683099488,45
506,real_b,bottomleft,diff,b,17,549,18,VU,wmn8,m,typical,circle,1,532.2666666666667,59.98878683099488,45
506,real_b,bottomright,diff,b,20,530,18,VU,wfd6,f,disfigured,circle,1,532.2666666666667,59.98878683099488,45
506,real_c,bottomleft,diff,c,1,481,23,VU,wmd5,m,disfigured,square,1,532.2666666666667,59.98878683099488,45
506,real_c,bottomright,diff,c,4,541,23,VU,wfd5,f,disfigured,square,1,532.2666666666667,59.98878683099488,45
506,real_c,topleft,diff,c,6,506,23,VU,wmn5,m,typical,square,1,532.2666666666667,59.98878683099488,45
506,real_c,topright,diff,c,7,520,18,VU,wmn3,m,typical,circle,1,532.2666666666667,59.98878683099488,45
506,real_c,bottomleft,diff,c,9,441,23,VU,wfd4,f,disfigured,square,1,532.2666666666667,59.98878683099488,45
506,real_c,bottomleft,diff,c,13,480,23,VU,wfn3,f,typical,square,1,532.2666666666667,59.98878683099488,45
506,real_c,topleft,diff,c,14,551,18,VU,wfn4,f,typical,circle,1,532.2666666666667,59.98878683099488,45
506,real_c,topleft,diff,c,15,483,23,VU,wfd3,f,disfigured,square,1,532.2666666666667,59.98878683099488,45
506,real_c,bottomright,diff,c,17,489,18,VU,wmn4,m,typical,circle,1,532.2666666666667,59.98878683099488,45
506,real_c,bottomright,diff,c,18,527,18,VU,wmd3,m,disfigured,circle,1,532.2666666666667,59.98878683099488,45
506,real_c,topright,diff,c,19,485,18,VU,wfn5,f,typical,circle,1,532.2666666666667,59.98878683099488,45
506,real_c,topright,diff,c,20,387,23,VU,wmd4,m,disfigured,square,1,532.2666666666667,59.98878683099488,45
506,real_d,topright,diff,d,1,490,18,VU,wfd9,f,disfigured,circle,1,532.2666666666667,59.98878683099488,45
506,real_d,bottomleft,diff,d,5,495,23,VU,wfd10,f,disfigured,square,1,532.2666666666667,59.98878683099488,45
506,real_d,bottomright,diff,d,6,597,18,VU,wfn9,f,typical,circle,1,532.2666666666667,59.98878683099488,45
506,real_d,topright,diff,d,7,567,18,VU,wfn8,f,typical,circle,1,532.2666666666667,59.98878683099488,45
506,real_d,topleft,diff,d,9,525,23,VU,wmn8,m,typical,square,1,532.2666666666667,59.98878683099488,45
506,real_d,topright,diff,d,11,533,18,VU,wmd10,m,disfigured,circle,1,532.2666666666667,59.98878683099488,45
506,real_d,topleft,diff,d,12,522,23,VU,wfn10,f,typical,square,1,532.2666666666667,59.98878683099488,45
506,real_d,topleft,diff,d,16,547,23,VU,wmd9,m,disfigured,square,1,532.2666666666667,59.98878683099488,45
506,real_d,bottomright,diff,d,18,525,18,VU,wmn10,m,typical,circle,1,532.2666666666667,59.98878683099488,45
506,real_d,bottomleft,diff,d,19,554,18,VU,wmd8,m,disfigured,circle,1,532.2666666666667,59.98878683099488,45
506,real_d,bottomright,diff,d,20,518,18,VU,wfd8,f,disfigured,circle,1,532.2666666666667,59.98878683099488,45
507,real_a,bottomright,diff,a,2,556,18,VU,wfn2,f,typical,circle,1,525.1489361702128,74.62427007097806,47
507,real_a,topleft,diff,a,6,694,23,VU,wmd2,m,disfigured,square,1,525.1489361702128,74.62427007097806,47
507,real_a,topright,diff,a,7,588,23,VU,wfd2,f,disfigured,square,1,525.1489361702128,74.62427007097806,47
507,real_a,bottomleft,diff,a,8,583,23,VU,wfn1,f,typical,square,1,525.1489361702128,74.62427007097806,47
507,real_a,bottomleft,diff,a,9,602,18,VU,wfd3,f,disfigured,circle,1,525.1489361702128,74.62427007097806,47
507,real_a,topleft,diff,a,10,572,23,VU,wfn3,f,typical,square,1,525.1489361702128,74.62427007097806,47
507,real_a,bottomright,diff,a,11,544,23,VU,wmn3,m,typical,square,1,525.1489361702128,74.62427007097806,47
507,real_a,topright,diff,a,12,540,23,VU,wmd3,m,disfigured,square,1,525.1489361702128,74.62427007097806,47
507,real_a,bottomleft,diff,a,13,529,18,VU,wmn2,m,typical,circle,1,525.1489361702128,74.62427007097806,47
507,real_a,topright,diff,a,15,583,23,VU,wmn1,m,typical,square,1,525.1489361702128,74.62427007097806,47
507,real_a,bottomright,diff,a,16,749.0217463831469,23,VU,wmd1,m,disfigured,square,1,525.1489361702128,74.62427007097806,47
507,real_a,topleft,diff,a,19,705,18,VU,wfd1,f,disfigured,circle,1,525.1489361702128,74.62427007097806,47
507,real_b,topright,diff,b,2,535,23,VU,wfn6,f,typical,square,1,525.1489361702128,74.62427007097806,47
507,real_b,topleft,diff,b,3,516,18,VU,wmn6,m,typical,circle,1,525.1489361702128,74.62427007097806,47
507,real_b,bottomleft,diff,b,5,504,18,VU,wfn7,f,typical,circle,1,525.1489361702128,74.62427007097806,47
507,real_b,bottomright,diff,b,6,454,23,VU,wmd7,m,disfigured,square,1,525.1489361702128,74.62427007097806,47
507,real_b,topright,diff,b,8,460,23,VU,wfd8,f,disfigured,square,1,525.1489361702128,74.62427007097806,47
507,real_b,bottomleft,diff,b,12,553,18,VU,wmn8,m,typical,circle,1,525.1489361702128,74.62427007097806,47
507,real_b,bottomright,diff,b,13,533,18,VU,wfn8,f,typical,circle,1,525.1489361702128,74.62427007097806,47
507,real_b,bottomleft,diff,b,16,506,18,VU,wmd6,m,disfigured,circle,1,525.1489361702128,74.62427007097806,47
507,real_b,topleft,diff,b,17,504,18,VU,wmd8,m,disfigured,circle,1,525.1489361702128,74.62427007097806,47
507,real_b,topleft,diff,b,18,422,23,VU,wfd7,f,disfigured,square,1,525.1489361702128,74.62427007097806,47
507,real_b,bottomright,diff,b,19,552,23,VU,wfd6,f,disfigured,square,1,525.1489361702128,74.62427007097806,47
507,real_b,topright,diff,b,20,460,18,VU,wmn7,m,typical,circle,1,525.1489361702128,74.62427007097806,47
507,real_c,bottomright,diff,c,1,532,23,VU,wmn4,m,typical,square,1,525.1489361702128,74.62427007097806,47
507,real_c,topright,diff,c,2,505,23,VU,wfn5,f,typical,square,1,525.1489361702128,74.62427007097806,47
507,real_c,bottomright,diff,c,5,474,23,VU,wfd5,f,disfigured,square,1,525.1489361702128,74.62427007097806,47
507,real_c,topleft,diff,c,6,473,18,VU,wfn4,f,typical,circle,1,525.1489361702128,74.62427007097806,47
507,real_c,bottomleft,diff,c,7,456,18,VU,wfd4,f,disfigured,circle,1,525.1489361702128,74.62427007097806,47
507,real_c,bottomright,diff,c,8,384,18,VU,wmd3,m,disfigured,circle,1,525.1489361702128,74.62427007097806,47
507,real_c,bottomleft,diff,c,9,523,18,VU,wmd5,m,disfigured,circle,1,525.1489361702128,74.62427007097806,47
507,real_c,bottomleft,diff,c,13,530,18,VU,wfn3,f,typical,circle,1,525.1489361702128,74.62427007097806,47
507,real_c,topleft,diff,c,15,547,23,VU,wmn5,m,typical,square,1,525.1489361702128,74.62427007097806,47
507,real_c,topleft,diff,c,16,495,23,VU,wfd3,f,disfigured,square,1,525.1489361702128,74.62427007097806,47
507,real_c,topright,diff,c,17,574,23,VU,wmn3,m,typical,square,1,525.1489361702128,74.62427007097806,47
507,real_c,topright,diff,c,18,481,18,VU,wmd4,m,disfigured,circle,1,525.1489361702128,74.62427007097806,47
507,real_d,bottomleft,diff,d,1,449,18,VU,wfd10,f,disfigured,circle,1,525.1489361702128,74.62427007097806,47
507,real_d,bottomleft,diff,d,2,497,18,VU,wmn9,m,typical,circle,1,525.1489361702128,74.62427007097806,47
507,real_d,bottomright,diff,d,4,566,23,VU,wfn9,f,typical,square,1,525.1489361702128,74.62427007097806,47
507,real_d,topright,diff,d,5,505,23,VU,wfd9,f,disfigured,square,1,525.1489361702128,74.62427007097806,47
507,real_d,topright,diff,d,10,500,23,VU,wfn8,f,typical,square,1,525.1489361702128,74.62427007097806,47
507,real_d,topleft,diff,d,11,531,18,VU,wmd9,m,disfigured,circle,1,525.1489361702128,74.62427007097806,47
507,real_d,topright,diff,d,12,496,18,VU,wmd10,m,disfigured,circle,1,525.1489361702128,74.62427007097806,47
507,real_d,bottomright,diff,d,14,462,23,VU,wfd8,f,disfigured,square,1,525.1489361702128,74.62427007097806,47
507,real_d,bottomright,diff,d,15,438,23,VU,wmn10,m,typical,square,1,525.1489361702128,74.62427007097806,47
507,real_d,topleft,diff,d,16,527,18,VU,wmn8,m,typical,circle,1,525.1489361702128,74.62427007097806,47
507,real_d,topleft,diff,d,19,432,18,VU,wfn10,f,typical,circle,1,525.1489361702128,74.62427007097806,47
508,real_a,topleft,diff,a,3,599,23,VU,wfd1,f,disfigured,square,1,783.7391304347826,204.1736118310002,46
508,real_a,bottomright,diff,a,5,651,23,VU,wfn2,f,typical,square,1,783.7391304347826,204.1736118310002,46
508,real_a,topright,diff,a,7,655,23,VU,wfd2,f,disfigured,square,1,783.7391304347826,204.1736118310002,46
508,real_a,topright,diff,a,8,879,18,VU,wmn1,m,typical,circle,1,783.7391304347826,204.1736118310002,46
508,real_a,topleft,diff,a,11,1344,23,VU,wfn3,f,typical,square,1,783.7391304347826,204.1736118310002,46
508,real_a,bottomleft,diff,a,13,1080,18,VU,wfn1,f,typical,circle,1,783.7391304347826,204.1736118310002,46
508,real_a,bottomright,diff,a,14,1184,23,VU,wmn3,m,typical,square,1,783.7391304347826,204.1736118310002,46
508,real_a,bottomleft,diff,a,16,890,23,VU,wfd3,f,disfigured,square,1,783.7391304347826,204.1736118310002,46
508,real_a,bottomleft,diff,a,18,919,23,VU,wmn2,m,typical,square,1,783.7391304347826,204.1736118310002,46
508,real_a,topright,diff,a,19,972,23,VU,wmd3,m,disfigured,square,1,783.7391304347826,204.1736118310002,46
508,real_a,topleft,diff,a,20,664,18,VU,wmd2,m,disfigured,circle,1,783.7391304347826,204.1736118310002,46
508,real_b,topleft,diff,b,4,550,18,VU,wmn6,m,typical,circle,1,783.7391304347826,204.1736118310002,46
508,real_b,bottomright,diff,b,5,842,23,VU,wfd6,f,disfigured,square,1,783.7391304347826,204.1736118310002,46
508,real_b,bottomleft,diff,b,6,754,23,VU,wfn7,f,typical,square,1,783.7391304347826,204.1736118310002,46
508,real_b,topleft,diff,b,8,1065,23,VU,wmd8,m,disfigured,square,1,783.7391304347826,204.1736118310002,46
508,real_b,topright,diff,b,10,665,18,VU,wfn6,f,typical,circle,1,783.7391304347826,204.1736118310002,46
508,real_b,topright,diff,b,11,1161,18,VU,wfd8,f,disfigured,circle,1,783.7391304347826,204.1736118310002,46
508,real_b,bottomright,diff,b,12,885,18,VU,wmd7,m,disfigured,circle,1,783.7391304347826,204.1736118310002,46
508,real_b,topright,diff,b,13,955,23,VU,wmn7,m,typical,square,1,783.7391304347826,204.1736118310002,46
508,real_b,bottomright,diff,b,15,561,23,VU,wfn8,f,typical,square,1,783.7391304347826,204.1736118310002,46
508,real_b,bottomleft,diff,b,16,629,18,VU,wmd6,m,disfigured,circle,1,783.7391304347826,204.1736118310002,46
508,real_b,topleft,diff,b,17,1007,18,VU,wfd7,f,disfigured,circle,1,783.7391304347826,204.1736118310002,46
508,real_b,bottomleft,diff,b,18,681,18,VU,wmn8,m,typical,circle,1,783.7391304347826,204.1736118310002,46
508,real_c,topright,diff,c,1,921,18,VU,wmd4,m,disfigured,circle,1,783.7391304347826,204.1736118310002,46
508,real_c,bottomright,diff,c,4,1032,23,VU,wmd3,m,disfigured,square,1,783.7391304347826,204.1736118310002,46
508,real_c,bottomright,diff,c,6,872,23,VU,wmn4,m,typical,square,1,783.7391304347826,204.1736118310002,46
508,real_c,bottomleft,diff,c,7,871,18,VU,wfn3,f,typical,circle,1,783.7391304347826,204.1736118310002,46
508,real_c,topright,diff,c,11,787,23,VU,wfn5,f,typical,square,1,783.7391304347826,204.1736118310002,46
508,real_c,topleft,diff,c,12,750,23,VU,wfd3,f,disfigured,square,1,783.7391304347826,204.1736118310002,46
508,real_c,bottomleft,diff,c,13,706,23,VU,wmd5,m,disfigured,square,1,783.7391304347826,204.1736118310002,46
508,real_c,topleft,diff,c,14,840,23,VU,wmn5,m,typical,square,1,783.7391304347826,204.1736118310002,46
508,real_c,topright,diff,c,15,544,23,VU,wmn3,m,typical,square,1,783.7391304347826,204.1736118310002,46
508,real_c,topleft,diff,c,17,686,23,VU,wfn4,f,typical,square,1,783.7391304347826,204.1736118310002,46
508,real_c,bottomleft,diff,c,20,804,23,VU,wfd4,f,disfigured,square,1,783.7391304347826,204.1736118310002,46
508,real_d,bottomright,diff,d,2,568,23,VU,wmn10,m,typical,square,1,783.7391304347826,204.1736118310002,46
508,real_d,bottomleft,diff,d,4,737,18,VU,wmd8,m,disfigured,circle,1,783.7391304347826,204.1736118310002,46
508,real_d,bottomleft,diff,d,5,861,23,VU,wmn9,m,typical,square,1,783.7391304347826,204.1736118310002,46
508,real_d,topright,diff,d,7,489,18,VU,wfd9,f,disfigured,circle,1,783.7391304347826,204.1736118310002,46
508,real_d,bottomright,diff,d,8,559,23,VU,wfn9,f,typical,square,1,783.7391304347826,204.1736118310002,46
508,real_d,topright,diff,d,9,995,23,VU,wfn8,f,typical,square,1,783.7391304347826,204.1736118310002,46
508,real_d,topleft,diff,d,10,557,23,VU,wfn10,f,typical,square,1,783.7391304347826,204.1736118310002,46
508,real_d,topleft,diff,d,11,610,18,VU,wmd9,m,disfigured,circle,1,783.7391304347826,204.1736118310002,46
508,real_d,bottomright,diff,d,14,534,23,VU,wfd8,f,disfigured,square,1,783.7391304347826,204.1736118310002,46
508,real_d,topright,diff,d,15,643,23,VU,wmd10,m,disfigured,square,1,783.7391304347826,204.1736118310002,46
508,real_d,topleft,diff,d,16,508,23,VU,wmn8,m,typical,square,1,783.7391304347826,204.1736118310002,46
508,real_d,bottomleft,diff,d,20,586,18,VU,wfd10,f,disfigured,circle,1,783.7391304347826,204.1736118310002,46
509,real_a,topleft,diff,a,1,475,18,VU,wfd1,f,disfigured,circle,1,532.804347826087,164.53998089829008,46
509,real_a,bottomleft,diff,a,2,426,18,VU,wfn1,f,typical,circle,1,532.804347826087,164.53998089829008,46
509,real_a,topright,diff,a,3,635,23,VU,wmd3,m,disfigured,square,1,532.804347826087,164.53998089829008,46
509,real_a,bottomleft,diff,a,4,476,18,VU,wmn2,m,typical,circle,1,532.804347826087,164.53998089829008,46
509,real_a,bottomright,diff,a,5,556,18,VU,wfn2,f,typical,circle,1,532.804347826087,164.53998089829008,46
509,real_a,topleft,diff,a,6,448,18,VU,wmd2,m,disfigured,circle,1,532.804347826087,164.53998089829008,46
509,real_a,topright,diff,a,8,492,23,VU,wfd2,f,disfigured,square,1,532.804347826087,164.53998089829008,46
509,real_a,topleft,diff,a,9,355,18,VU,wfn3,f,typical,circle,1,532.804347826087,164.53998089829008,46
509,real_a,topright,diff,a,13,504,18,VU,wmn1,m,typical,circle,1,532.804347826087,164.53998089829008,46
509,real_a,bottomright,diff,a,19,965,18,VU,wmn3,m,typical,circle,1,532.804347826087,164.53998089829008,46
509,real_a,bottomleft,diff,a,20,600,23,VU,wfd3,f,disfigured,square,1,532.804347826087,164.53998089829008,46
509,real_b,topright,diff,b,1,807,18,VU,wmn7,m,typical,circle,1,532.804347826087,164.53998089829008,46
509,real_b,topleft,diff,b,3,309,23,VU,wfd7,f,disfigured,square,1,532.804347826087,164.53998089829008,46
509,real_b,topright,diff,b,4,371,23,VU,wfd8,f,disfigured,square,1,532.804347826087,164.53998089829008,46
509,real_b,bottomleft,diff,b,5,391,23,VU,wmn8,m,typical,square,1,532.804347826087,164.53998089829008,46
509,real_b,bottomright,diff,b,6,321,18,VU,wfn8,f,typical,circle,1,532.804347826087,164.53998089829008,46
509,real_b,topright,diff,b,8,611,23,VU,wfn6,f,typical,square,1,532.804347826087,164.53998089829008,46
509,real_b,bottomright,diff,b,9,469,23,VU,wmd7,m,disfigured,square,1,532.804347826087,164.53998089829008,46
509,real_b,bottomright,diff,b,10,476,18,VU,wfd6,f,disfigured,circle,1,532.804347826087,164.53998089829008,46
509,real_b,topleft,diff,b,11,588,23,VU,wmn6,m,typical,square,1,532.804347826087,164.53998089829008,46
509,real_b,bottomleft,diff,b,14,312,23,VU,wfn7,f,typical,square,1,532.804347826087,164.53998089829008,46
509,real_b,topleft,diff,b,15,422,18,VU,wmd8,m,disfigured,circle,1,532.804347826087,164.53998089829008,46
509,real_b,bottomleft,diff,b,20,534,18,VU,wmd6,m,disfigured,circle,1,532.804347826087,164.53998089829008,46
509,real_c,bottomright,diff,c,2,377,23,VU,wmd3,m,disfigured,square,1,532.804347826087,164.53998089829008,46
509,real_c,bottomleft,diff,c,3,588,23,VU,wfd4,f,disfigured,square,1,532.804347826087,164.53998089829008,46
509,real_c,topright,diff,c,4,358,18,VU,wmd4,m,disfigured,circle,1,532.804347826087,164.53998089829008,46
509,real_c,topleft,diff,c,5,842,23,VU,wfn4,f,typical,square,1,532.804347826087,164.53998089829008,46
509,real_c,bottomleft,diff,c,6,802,18,VU,wfn3,f,typical,circle,1,532.804347826087,164.53998089829008,46
509,real_c,topleft,diff,c,8,583,23,VU,wmn5,m,typical,square,1,532.804347826087,164.53998089829008,46
509,real_c,bottomleft,diff,c,9,482,23,VU,wmd5,m,disfigured,square,1,532.804347826087,164.53998089829008,46
509,real_c,bottomright,diff,c,10,481,23,VU,wmn4,m,typical,square,1,532.804347826087,164.53998089829008,46
509,real_c,topleft,diff,c,12,321,23,VU,wfd3,f,disfigured,square,1,532.804347826087,164.53998089829008,46
509,real_c,bottomright,diff,c,14,559,23,VU,wfd5,f,disfigured,square,1,532.804347826087,164.53998089829008,46
509,real_c,topright,diff,c,18,980,23,VU,wfn5,f,typical,square,1,532.804347826087,164.53998089829008,46
509,real_c,topright,diff,c,19,639,23,VU,wmn3,m,typical,square,1,532.804347826087,164.53998089829008,46
509,real_d,topleft,diff,d,2,698,23,VU,wfn10,f,typical,square,1,532.804347826087,164.53998089829008,46
509,real_d,topright,diff,d,3,448,18,VU,wfd9,f,disfigured,circle,1,532.804347826087,164.53998089829008,46
509,real_d,bottomright,diff,d,5,651,23,VU,wfn9,f,typical,square,1,532.804347826087,164.53998089829008,46
509,real_d,bottomleft,diff,d,6,419,23,VU,wmn9,m,typical,square,1,532.804347826087,164.53998089829008,46
509,real_d,topleft,diff,d,7,508,23,VU,wmd9,m,disfigured,square,1,532.804347826087,164.53998089829008,46
509,real_d,bottomright,diff,d,8,482,18,VU,wmn10,m,typical,circle,1,532.804347826087,164.53998089829008,46
509,real_d,topright,diff,d,10,575,23,VU,wmd10,m,disfigured,square,1,532.804347826087,164.53998089829008,46
509,real_d,bottomleft,diff,d,11,570,18,VU,wmd8,m,disfigured,circle,1,532.804347826087,164.53998089829008,46
509,real_d,topleft,diff,d,14,795,18,VU,wmn8,m,typical,circle,1,532.804347826087,164.53998089829008,46
509,real_d,bottomleft,diff,d,17,368,23,VU,wfd10,f,disfigured,square,1,532.804347826087,164.53998089829008,46
509,real_d,bottomright,diff,d,20,440,18,VU,wfd8,f,disfigured,circle,1,532.804347826087,164.53998089829008,46
510,real_a,bottomright,diff,a,1,624.1038374519067,18,VU,wmn3,m,typical,circle,1,394.20454545454544,76.63309733245373,44
510,real_a,bottomleft,diff,a,3,370,23,VU,wmn2,m,typical,square,1,394.20454545454544,76.63309733245373,44
510,real_a,topright,diff,a,6,346,18,VU,wmd3,m,disfigured,circle,1,394.20454545454544,76.63309733245373,44
510,real_a,bottomleft,diff,a,9,439,23,VU,wfd3,f,disfigured,square,1,394.20454545454544,76.63309733245373,44
510,real_a,topright,diff,a,11,372,18,VU,wmn1,m,typical,circle,1,394.20454545454544,76.63309733245373,44
510,real_a,bottomleft,diff,a,12,239,18,VU,wfn1,f,typical,circle,1,394.20454545454544,76.63309733245373,44
510,real_a,bottomright,diff,a,13,408,23,VU,wfn2,f,typical,square,1,394.20454545454544,76.63309733245373,44
510,real_a,topright,diff,a,14,322,23,VU,wfd2,f,disfigured,square,1,394.20454545454544,76.63309733245373,44
510,real_a,topleft,diff,a,15,319,23,VU,wfn3,f,typical,square,1,394.20454545454544,76.63309733245373,44
510,real_a,bottomright,diff,a,16,357,23,VU,wmd1,m,disfigured,square,1,394.20454545454544,76.63309733245373,44
510,real_a,topleft,diff,a,19,343,18,VU,wfd1,f,disfigured,circle,1,394.20454545454544,76.63309733245373,44
510,real_b,topleft,diff,b,2,349,23,VU,wfd7,f,disfigured,square,1,394.20454545454544,76.63309733245373,44
510,real_b,bottomleft,diff,b,3,409,18,VU,wmd6,m,disfigured,circle,1,394.20454545454544,76.63309733245373,44
510,real_b,bottomleft,diff,b,7,353,23,VU,wfn7,f,typical,square,1,394.20454545454544,76.63309733245373,44
510,real_b,topright,diff,b,8,413,23,VU,wmn7,m,typical,square,1,394.20454545454544,76.63309733245373,44
510,real_b,bottomright,diff,b,9,366,18,VU,wmd7,m,disfigured,circle,1,394.20454545454544,76.63309733245373,44
510,real_b,bottomright,diff,b,10,370,18,VU,wfd6,f,disfigured,circle,1,394.20454545454544,76.63309733245373,44
510,real_b,topleft,diff,b,11,613,18,VU,wmn6,m,typical,circle,1,394.20454545454544,76.63309733245373,44
510,real_b,topright,diff,b,14,306,18,VU,wfd8,f,disfigured,circle,1,394.20454545454544,76.63309733245373,44
510,real_b,bottomleft,diff,b,15,376,23,VU,wmn8,m,typical,square,1,394.20454545454544,76.63309733245373,44
510,real_b,bottomright,diff,b,16,348,23,VU,wfn8,f,typical,square,1,394.20454545454544,76.63309733245373,44
510,real_b,topleft,diff,b,19,446,18,VU,wmd8,m,disfigured,circle,1,394.20454545454544,76.63309733245373,44
510,real_c,bottomleft,diff,c,1,428,18,VU,wfn3,f,typical,circle,1,394.20454545454544,76.63309733245373,44
510,real_c,topright,diff,c,4,400,23,VU,wfn5,f,typical,square,1,394.20454545454544,76.63309733245373,44
510,real_c,topleft,diff,c,7,534,18,VU,wfd3,f,disfigured,circle,1,394.20454545454544,76.63309733245373,44
510,real_c,bottomleft,diff,c,8,323,23,VU,wfd4,f,disfigured,square,1,394.20454545454544,76.63309733245373,44
510,real_c,topleft,diff,c,9,480,18,VU,wmn5,m,typical,circle,1,394.20454545454544,76.63309733245373,44
510,real_c,bottomleft,diff,c,10,383,18,VU,wmd5,m,disfigured,circle,1,394.20454545454544,76.63309733245373,44
510,real_c,topright,diff,c,12,411,18,VU,wmn3,m,typical,circle,1,394.20454545454544,76.63309733245373,44
510,real_c,bottomright,diff,c,13,373,18,VU,wmd3,m,disfigured,circle,1,394.20454545454544,76.63309733245373,44
510,real_c,bottomright,diff,c,14,368,23,VU,wmn4,m,typical,square,1,394.20454545454544,76.63309733245373,44
510,real_c,topleft,diff,c,16,350,18,VU,wfn4,f,typical,circle,1,394.20454545454544,76.63309733245373,44
510,real_c,bottomright,diff,c,18,379,23,VU,wfd5,f,disfigured,square,1,394.20454545454544,76.63309733245373,44
510,real_c,topright,diff,c,19,351,18,VU,wmd4,m,disfigured,circle,1,394.20454545454544,76.63309733245373,44
510,real_d,bottomleft,diff,d,2,463,18,VU,wmd8,m,disfigured,circle,1,394.20454545454544,76.63309733245373,44
510,real_d,bottomright,diff,d,3,294,23,VU,wmn10,m,typical,square,1,394.20454545454544,76.63309733245373,44
510,real_d,bottomleft,diff,d,4,357,18,VU,wfd10,f,disfigured,circle,1,394.20454545454544,76.63309733245373,44
510,real_d,bottomleft,diff,d,8,454,18,VU,wmn9,m,typical,circle,1,394.20454545454544,76.63309733245373,44
510,real_d,topleft,diff,d,10,426,18,VU,wmd9,m,disfigured,circle,1,394.20454545454544,76.63309733245373,44
510,real_d,bottomright,diff,d,11,347,23,VU,wfn9,f,typical,square,1,394.20454545454544,76.63309733245373,44
510,real_d,topright,diff,d,12,375,23,VU,wfn8,f,typical,square,1,394.20454545454544,76.63309733245373,44
510,real_d,topleft,diff,d,14,414,18,VU,wfn10,f,typical,circle,1,394.20454545454544,76.63309733245373,44
510,real_d,topleft,diff,d,17,454,23,VU,wmn8,m,typical,square,1,394.20454545454544,76.63309733245373,44
510,real_d,topright,diff,d,20,455,18,VU,wmd10,m,disfigured,circle,1,394.20454545454544,76.63309733245373,44
511,real_a,topright,diff,a,1,524,23,VU,wmd3,m,disfigured,square,1,469.70212765957444,109.90013547754775,47
511,real_a,topright,diff,a,3,443,23,VU,wfd2,f,disfigured,square,1,469.70212765957444,109.90013547754775,47
511,real_a,bottomleft,diff,a,4,420,23,VU,wfd3,f,disfigured,square,1,469.70212765957444,109.90013547754775,47
511,real_a,topleft,diff,a,7,657,18,VU,wfd1,f,disfigured,circle,1,469.70212765957444,109.90013547754775,47
511,real_a,topright,diff,a,8,369,18,VU,wmn1,m,typical,circle,1,469.70212765957444,109.90013547754775,47
511,real_a,bottomleft,diff,a,11,456,18,VU,wmn2,m,typical,circle,1,469.70212765957444,109.90013547754775,47
511,real_a,bottomright,diff,a,12,600,23,VU,wmn3,m,typical,square,1,469.70212765957444,109.90013547754775,47
511,real_a,topleft,diff,a,14,474,23,VU,wfn3,f,typical,square,1,469.70212765957444,109.90013547754775,47
511,real_a,bottomright,diff,a,16,452,18,VU,wmd1,m,disfigured,circle,1,469.70212765957444,109.90013547754775,47
511,real_a,bottomleft,diff,a,18,507,18,VU,wfn1,f,typical,circle,1,469.70212765957444,109.90013547754775,47
511,real_a,topleft,diff,a,19,393,18,VU,wmd2,m,disfigured,circle,1,469.70212765957444,109.90013547754775,47
511,real_b,bottomright,diff,b,1,408,23,VU,wmd7,m,disfigured,square,1,469.70212765957444,109.90013547754775,47
511,real_b,bottomleft,diff,b,4,532,23,VU,wmn8,m,typical,square,1,469.70212765957444,109.90013547754775,47
511,real_b,bottomleft,diff,b,6,569,23,VU,wfn7,f,typical,square,1,469.70212765957444,109.90013547754775,47
511,real_b,topleft,diff,b,7,421,23,VU,wmd8,m,disfigured,square,1,469.70212765957444,109.90013547754775,47
511,real_b,topleft,diff,b,9,402,23,VU,wmn6,m,typical,square,1,469.70212765957444,109.90013547754775,47
511,real_b,topright,diff,b,11,414,23,VU,wfn6,f,typical,square,1,469.70212765957444,109.90013547754775,47
511,real_b,bottomright,diff,b,12,576,23,VU,wfn8,f,typical,square,1,469.70212765957444,109.90013547754775,47
511,real_b,bottomleft,diff,b,13,515,18,VU,wmd6,m,disfigured,circle,1,469.70212765957444,109.90013547754775,47
511,real_b,topleft,diff,b,14,799.4025340922177,23,VU,wfd7,f,disfigured,square,1,469.70212765957444,109.90013547754775,47
511,real_b,topright,diff,b,16,490,23,VU,wmn7,m,typical,square,1,469.70212765957444,109.90013547754775,47
511,real_b,bottomright,diff,b,18,388,23,VU,wfd6,f,disfigured,square,1,469.70212765957444,109.90013547754775,47
511,real_b,topright,diff,b,20,474,23,VU,wfd8,f,disfigured,square,1,469.70212765957444,109.90013547754775,47
511,real_c,topleft,diff,c,1,440,18,VU,wmn5,m,typical,circle,1,469.70212765957444,109.90013547754775,47
511,real_c,bottomleft,diff,c,4,447,18,VU,wfd4,f,disfigured,circle,1,469.70212765957444,109.90013547754775,47
511,real_c,bottomleft,diff,c,5,512,18,VU,wfn3,f,typical,circle,1,469.70212765957444,109.90013547754775,47
511,real_c,topright,diff,c,7,373,23,VU,wmd4,m,disfigured,square,1,469.70212765957444,109.90013547754775,47
511,real_c,topright,diff,c,9,440,18,VU,wfn5,f,typical,circle,1,469.70212765957444,109.90013547754775,47
511,real_c,topleft,diff,c,10,449,23,VU,wfd3,f,disfigured,square,1,469.70212765957444,109.90013547754775,47
